Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2023-12-15,EQ,"7,528.85","7,528.90","7,445.00","7,474.20","7,514.00",7515.05,"7,488.15","8,192.00","5,485.70","11,73,938","8,79,06,27,893.55","90,181",7395.885747687065,7353.786458430778,7160.9177699520105
2023-12-18,EQ,"7,548.00","7,610.00","7,526.00","7,515.05","7,569.00",7587.6,"7,581.14","8,192.00","5,485.70","10,82,798","8,20,88,39,897.90","87,986",7403.403953660122,7358.416429550961,7165.163364280847
2023-12-19,EQ,"7,641.00","7,641.60","7,535.00","7,587.60","7,635.00",7632.65,"7,597.28","8,192.00","5,485.70","7,91,408","6,01,25,44,775.95","85,843",7412.393994693059,7363.846797282625,7169.81497259646
2023-12-20,EQ,"7,650.00","7,695.00","7,460.15","7,632.65","7,481.00",7493.95,"7,583.08","8,192.00","5,485.70","8,74,546","6,63,17,48,125.05","76,507",7415.592269410978,7366.423098326532,7173.04019674973
2023-12-21,EQ,"7,426.60","7,477.00","7,305.50","7,493.95","7,386.00",7367.15,"7,402.52","8,192.00","5,485.70","9,13,082","6,75,91,11,870.60","92,614",7413.692572571332,7366.437492419076,7174.971637578091
2023-12-22,EQ,"7,418.95","7,440.00","7,243.00","7,367.15","7,290.00",7295.3,"7,328.87","8,192.00","5,485.70","11,29,485","8,27,78,50,107.45","1,39,140",7409.049726588142,7365.028829202857,7176.1689347166175
2023-12-26,EQ,"7,325.00","7,344.00","7,145.25","7,295.30","7,175.05",7162.3,"7,211.83","8,192.00","5,485.70","12,25,844","8,84,05,76,274.10","1,53,727",7399.373266721941,7361.014396941415,7176.030935366203
2023-12-27,EQ,"7,219.90","7,323.40","7,190.90","7,162.30","7,246.80",7232.8,"7,237.64","8,192.00","5,485.70","16,05,279","11,61,84,32,166.60","1,56,926",7392.840981752453,7358.47549799208,7176.595801680967
2023-12-28,EQ,"7,275.00","7,290.00","7,200.00","7,232.80","7,223.95",7258.65,"7,258.91","8,192.00","5,485.70","18,56,064","13,47,29,95,983.05","1,30,287",7387.578590311181,7356.498755457583,7177.412261365734
2023-12-29,EQ,"7,231.65","7,343.00","7,205.15","7,258.65","7,315.00",7327.75,"7,289.44","8,192.00","5,485.70","9,12,802","6,65,38,18,426.40","94,915",7385.232371083292,7355.929473171294,7178.908159262593
2024-01-01,EQ,"7,336.95","7,336.95","7,273.00","7,327.75","7,286.95",7299.05,"7,304.06","8,192.00","5,485.70","3,31,489","2,42,12,14,793.15","41,730",7381.852670256496,7354.803146969883,7180.10360046396
2024-01-02,EQ,"7,324.00","7,445.10","7,280.05","7,299.05","7,432.30",7430.05,"7,372.68","8,192.00","5,485.70","11,12,990","8,20,57,23,494.75","1,09,675",7383.742761618986,7356.293183663549,7182.590629315065
2024-01-03,EQ,"7,444.95","7,485.85","7,368.20","7,430.05","7,381.20",7384.8,"7,414.09","8,192.00","5,485.70","5,53,405","4,10,29,93,970.10","70,437",7383.784221947654,7356.857675076151,7184.602662854219
2024-01-04,EQ,"7,560.00","7,733.95","7,560.00","7,384.80","7,698.60",7705.55,"7,667.97","8,192.00","5,485.70","29,11,879","22,32,82,14,375.30","2,80,733",7396.402487753629,7363.762473589494,7189.786218447709
