Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2024-10-22,EQ,"1,023.30","1,023.85",994.50,"1,017.05",999.85,998.25,"1,003.77","1,269.00",872.0,"27,42,491","2,75,28,39,783.35","1,27,208",1150.1095364515736,1151.3146837077725,1114.862537949165
2024-10-23,EQ,"1,000.00","1,016.80",995.00,998.25,"1,016.00",1014.55,"1,009.28","1,269.00",872.0,"19,36,612","1,95,45,84,103.10","80,276",1144.7934761985707,1148.6064721492028,1113.8644032432032
2024-10-24,EQ,"1,017.95","1,022.10",994.90,"1,014.55",997.60,996.45,"1,003.20","1,269.00",872.0,"20,14,701","2,02,11,50,585.50","1,07,497",1138.9760849750974,1145.5934727007036,1112.6961007233704
2024-10-25,EQ,996.90,"1,003.55",970.50,996.45,974.60,973.05,980.82,"1,269.00",872.0,"22,58,366","2,21,50,56,550.25","81,495",1132.4691796819563,1142.1767702709867,1111.3065872833367
2024-10-28,EQ,973.05,983.35,964.00,973.05,980.40,975.9,974.41,"1,269.00",880.2,"23,64,081","2,30,35,88,005.40","1,22,219",1126.3292118512911,1138.88416095869,1109.9592580566368
2024-10-29,EQ,982.00,995.30,973.80,975.90,992.45,992.05,987.54,"1,269.00",880.2,"12,56,095","1,24,04,49,073.55","61,943",1121.0633604061427,1135.9765538109932,1108.7860316083122
2024-10-30,EQ,991.25,"1,027.00",988.15,992.05,"1,022.20",1022.7,"1,018.15","1,269.00",880.2,"20,48,134","2,08,53,13,025.40","80,224",1117.2059737235488,1133.733453735528,1107.9294541793738
2024-10-31,EQ,"1,025.00","1,027.90",997.10,"1,022.70","1,002.40",1002.55,"1,004.66","1,269.00",880.2,"13,81,633","1,38,80,66,213.60","76,018",1112.7096610285078,1131.1357615823492,1106.8809023964943
2024-11-01,EQ,"1,002.55","1,012.00","1,000.00","1,002.55","1,004.20",1004.1,"1,005.06","1,269.00",880.2,"2,12,772","21,38,48,667.10","13,224",1108.4504586352332,1128.6202019470552,1105.8582068502608
2024-11-04,EQ,998.00,"1,000.95",976.05,"1,004.10",994.50,994.6,987.93,"1,269.00",896.5,"14,27,199","1,40,99,77,940.70","64,019",1103.9857347671848,1125.966336561965,1104.7511600159298
